TheTime,Ballast,Conflat1,Conflat2,Conflat3,Conflat4,Current,DiffusionPump,Voltage
"22-05-02 15:32:02",0.3555653,0.9696997,-0.6146950,0.4271449,-0.9457179,-0.9299616,-0.2188799,-0.9835272
"22-05-02 15:32:03",0.1614305,0.7247695,-0.9189645,0.7011181,-0.8349672,-0.9651944,-0.3787841,-0.9967156
"22-05-02 15:32:04",-0.03646434,-0.1813529,-0.9958459,0.8948008,-0.6741459,-0.9881239,-0.5260867,-0.9998337
"22-05-02 15:32:05",-0.2351368,-0.9271735,-0.8290453,0.9918192,-0.4694776,-0.9990899,-0.6604352,-0.9929658
"22-05-02 15:32:06",-0.4237181,-0.8156557,-0.4590547,0.9789295,-0.2362118,-0.9976515,-0.7759505,-0.9761645
"22-05-02 15:32:07",-0.5959056,0.05035058,0.02518328,0.8575084,0.01259264,-0.9838204,-0.8701925,-0.9494879
"22-05-02 15:32:08",-0.7422891,0.8628130,0.4972307,0.6444177,0.2572757,-0.9581929,-0.9393279,-0.9138052
"22-05-02 15:32:09",-0.8607214,0.8910987,0.8525871,0.3584312,0.4885770,-0.9205137,-0.9832487,-0.8686416
"22-05-02 15:32:10",-0.9449465,0.09588191,0.9988475,0.03200431,0.6899289,-0.8713110,-0.9998719,-0.8146241
"22-05-02 15:32:11",-0.9910248,-0.7835756,0.9003600,-0.2956477,0.8470967,-0.8117562,-0.9887611,-0.7528871
"22-05-02 15:32:12",-0.9977849,-0.9451123,0.5801957,-0.5928165,0.9524907,-0.7417530,-0.9500888,-0.6831828
"22-05-02 15:32:13",-0.9647036,-0.2361406,0.1189140,-0.8236023,0.9982246,-0.6628508,-0.8852027,-0.6069027
"22-05-02 15:32:14",-0.8933081,0.6888649,-0.3708842,-0.9636931,0.9820079,-0.5758929,-0.7959310,-0.5246691
"22-05-02 15:32:15",-0.7857167,0.9814103,-0.7719849,-0.9979288,0.9043343,-0.4813034,-0.6839851,-0.4366999
"22-05-02 15:32:16",-0.6481198,0.3746061,-0.9816272,-0.9227624,0.7716245,-0.3817874,-0.5543602,-0.3452982
"22-05-02 15:32:17",-0.4839027,-0.5778145,-0.9529345,-0.7458754,0.5902642,-0.2769476,-0.4086040,-0.2498782
"22-05-02 15:32:18",-0.2990396,-0.9986292,-0.6883523,-0.4848078,0.3705560,-0.1679152,-0.2503790,-0.1512602
"22-05-02 15:32:19",-0.1041198,-0.4982200,-0.2578268,-0.1729738,0.1300170,-0.05791696,-0.08681470,-0.05213081
"22-05-02 15:32:20",0.09642652,0.4643343,0.2391025,0.1602668,-0.1204277,0.05362792,0.08039362,0.04826953
"22-05-02 15:32:21",0.2906356,0.9953628,0.6722379,0.4719357,-0.3603226,0.1630965,0.2432766,0.1469118
"22-05-02 15:32:22",0.4762215,0.6129819,0.9460700,0.7360757,-0.5813939,0.2722701,0.4019333,0.2456366
"22-05-02 15:32:23",0.6402982,-0.3267282,0.9861841,0.9160604,-0.7634307,0.3765303,0.5472475,0.3404949
"22-05-02 15:32:24",0.7806187,-0.9727204,0.7848506,0.9969566,-0.8999125,0.4773058,0.6789850,0.4330083
"22-05-02 15:32:25",0.8888784,-0.7234107,0.3934349,0.9679095,-0.9796307,0.5714510,0.7909801,0.5205078
"22-05-02 15:32:26",0.9624161,0.1943837,-0.09765868,0.8316030,-0.9988043,0.6592856,0.8818647,0.6034985
"22-05-02 15:32:27",0.9971197,0.9288196,-0.5610115,0.6052868,-0.9559833,0.7382612,0.9476306,0.6797634
"22-05-02 15:32:28",0.9923067,0.8135218,-0.8892509,0.3114586,-0.8536450,0.8085135,0.9874866,0.7496013
"22-05-02 15:32:29",0.9474966,-0.05658548,-0.9995994,-0.01887079,-0.6970279,0.8691536,0.9999555,0.8123318
"22-05-02 15:32:30",0.8657776,-0.8672614,-0.8654054,-0.3427960,-0.4994635,0.9183251,0.9847360,0.8661492
"22-05-02 15:32:31",0.7491021,-0.8875202,-0.5192453,-0.6312929,-0.2696059,0.9565520,0.9422167,0.9117167
"22-05-02 15:32:32",0.6014666,-0.08498255,-0.04252975,-0.8514981,-0.02126969,0.9831221,0.8730285,0.9483928
"22-05-02 15:32:33",0.4304507,0.7935568,0.4424386,-0.9763201,0.2271577,0.9973596,0.7798496,0.9753497
"22-05-02 15:32:34",0.2442086,0.9436587,0.8157574,-0.9936868,0.4591328,0.9992979,0.6662621,0.9924018
"22-05-02 15:32:35",0.04652223,0.2306008,0.9932393,-0.9021652,0.6647988,0.9889678,0.5332022,0.9997293
"22-05-02 15:32:36",-0.1527005,-0.6936192,0.9274540,-0.7115468,0.8288357,0.9664671,0.3855913,0.9970638
"22-05-02 15:32:37",-0.3463416,-0.9805511,0.6339306,-0.4419309,0.9416448,0.9319597,0.2268820,0.9844055
"22-05-02 15:32:38",-0.5258466,-0.3644498,0.1854413,-0.1240272,0.9956544,0.8860002,0.06213363,0.9619198
"22-05-02 15:32:39",-0.6846489,0.5883500,-0.3093490,0.2081394,0.9876610,0.8289942,-0.1046442,0.9297508
"22-05-02 15:32:40",-0.8153230,0.9985399,-0.7259541,0.5155195,0.9186248,0.7621707,-0.2675090,0.8885399
"22-05-02 15:32:41",-0.9152583,0.4815668,-0.9686097,0.7705585,0.7901223,0.6845298,-0.4258114,0.8375164
"22-05-02 15:32:42",-0.9766756,-0.4695407,-0.9702863,0.9356587,0.6156460,0.6002582,-0.5688118,0.7793331
"22-05-02 15:32:43",-0.9998484,-0.9962111,-0.7372137,0.9995788,0.4027036,0.5083556,-0.6967704,0.7132372
"22-05-02 15:32:44",-0.9831314,-0.6060739,-0.3198372,0.9533772,0.1620609,0.4090493,-0.8067779,0.6391789
"22-05-02 15:32:45",-0.9277387,0.3350382,0.1699933,0.8035977,-0.08530764,0.3061110,-0.8930769,0.5598079
"22-05-02 15:32:46",-0.8345911,0.9748919,0.6234266,0.5633646,-0.3302409,0.1981638,-0.9555649,0.4738829
"22-05-02 15:32:47",-0.7086655,0.7148656,0.9217543,0.2623698,-0.5532746,0.08837697,-0.9912032,0.3837026
"22-05-02 15:32:48",-0.5534022,-0.2078494,0.9945252,-0.06973533,-0.7431342,-0.02326189,-0.9993912,0.2890379
"22-05-02 15:32:49",-0.3773402,-0.9345457,0.8233599,-0.3915604,-0.8853021,-0.1337073,-0.9798348,0.1922567
"22-05-02 15:32:50",-0.1871933,-0.8084542,0.4535641,-0.6693676,-0.9724257,-0.2420251,-0.9335233,0.09401305
"22-05-02 15:32:51",0.01205267,0.06022838,-0.03012787,-0.8758941,-0.9998865,-0.3483047,-0.8609597,-0.006026443
"22-05-02 15:32:52",0.2106994,0.8730644,-0.5061596,-0.9856217,-0.9649974,-0.4502140,-0.7645152,-0.1059460
"22-05-02 15:32:53",0.4001640,0.8834210,-0.8569072,-0.9868160,-0.8704799,-0.5461705,-0.6473616,-0.2043973
"22-05-02 15:32:54",0.5746288,0.08075197,-0.9991832,-0.8791827,-0.7212520,-0.6358810,-0.5116225,-0.3013187
"22-05-02 15:32:55",0.7258246,-0.7953407,-0.8961481,-0.6747858,-0.5273731,-0.7175693,-0.3619298,-0.3950444
"22-05-02 15:32:56",0.8485450,-0.9380774,-0.5716530,-0.3946431,-0.2995868,-0.7907120,-0.2014516,-0.4852200
"22-05-02 15:32:57",0.9363470,-0.2209650,-0.1111717,-0.07419970,-0.05567217,-0.8533833,-0.03712544,-0.5696157
"22-05-02 15:32:58",0.9873761,0.7000593,0.3780974,0.2556243,0.1926579,-0.9058415,0.1288872,-0.6486936
"22-05-02 15:33:00",0.9711248,0.3581819,0.9832731,0.7986755,0.6394773,-0.9769262,0.4462275,-0.7869473
"22-05-02 15:33:01",0.9041628,-0.5940680,0.9498460,0.9518555,0.8101599,-0.9946120,0.5888348,-0.8447450
"22-05-02 15:33:02",0.8012250,-0.9978431,0.6835044,0.9997603,0.9300394,-0.9999734,0.7148060,-0.8939696
"22-05-02 15:33:03",0.6654034,-0.4781769,0.2467149,0.9368074,0.9922419,-0.9929118,0.8215368,-0.9344742
"22-05-02 15:33:04",0.5043099,0.4782665,-0.2467643,0.7713572,0.9922388,-0.9736797,0.9045448,-0.9652779
"22-05-02 15:33:05",0.3239470,0.9969051,-0.6787433,0.5225430,0.9312292,-0.9426473,0.9624482,-0.9864267
"22-05-02 15:33:06",0.1295333,0.6047818,-0.9477318,0.2148100,0.8121170,-0.8998229,0.9941468,-0.9978915
"22-05-02 15:33:07",-0.07037448,-0.3449294,-0.9845376,-0.1171185,0.6421942,-0.8458029,0.9982780,-0.9993800
"22-05-02 15:33:08",-0.2680967,-0.9772504,-0.7784885,-0.4370907,0.4314749,-0.7810905,0.9745300,-0.9908057
"22-05-02 15:33:09",-0.4540623,-0.7068216,-0.3824972,-0.7072018,0.1949915,-0.7070751,0.9238538,-0.9723605
"22-05-02 15:33:10",-0.6210675,0.2074110,0.1042740,-0.8987192,-0.05220818,-0.6248329,0.8480933,-0.9443932
"22-05-02 15:33:11",-0.7654583,0.9381243,0.5717085,-0.9930609,-0.2996191,-0.5336327,0.7475298,-0.9065003
"22-05-02 15:33:12",-0.8772550,0.8031823,0.8932338,-0.9774590,-0.5245987,-0.4373862,0.6280424,-0.8602397
"22-05-02 15:33:13",-0.9552783,-0.06975624,0.9993908,-0.8541565,-0.7193398,-0.3347207,0.4898897,-0.8048938
"22-05-02 15:33:14",-0.9949349,-0.8759209,0.8609456,-0.6376295,-0.8685324,-0.2284374,0.3388634,-0.7417954
"22-05-02 15:33:15",-0.9949996,-0.8774721,0.5100844,-0.3493294,-0.9643973,-0.1186714,0.1774824,-0.6708654
"22-05-02 15:33:16",-0.9555394,-0.07416583,0.03710848,-0.02474214,-0.9998278,-0.008248118,0.01237202,-0.5937746
"22-05-02 15:33:17",-0.8778201,0.7996578,-0.4469586,0.3040189,-0.9732817,0.1027876,-0.1538408,-0.5103967
"22-05-02 15:33:18",-0.7645437,0.9356419,-0.8224812,0.6002709,-0.8856614,0.2129696,-0.3163884,-0.4215615
"22-05-02 15:33:19",-0.6218426,0.2122477,-0.9942877,0.8282100,-0.7438863,0.3195950,-0.4688188,-0.3292854
"22-05-02 15:33:20",-0.4542165,-0.7062095,-0.9241220,0.9658163,-0.5558338,0.4224906,-0.6085937,-0.2335687
"22-05-02 15:33:21",-0.2663800,-0.9753224,-0.6241854,0.9972480,-0.3306990,0.5212664,-0.7328501,-0.1344097
"22-05-02 15:33:22",-0.07141805,-0.3498346,-0.1777477,0.9193122,-0.08922979,0.6118688,-0.8347242,-0.03573184
"22-05-02 15:33:23",0.1293889,0.6042015,0.3187228,0.7385675,0.1614807,0.6962907,-0.9149261,0.06483085
"22-05-02 15:33:24",0.3234786,0.9970966,0.7335350,0.4778379,0.4002176,0.7714607,-0.9691357,0.1639581
"22-05-02 15:33:25",0.5057906,0.4707155,0.9701250,0.1626415,0.6153838,0.8375272,-0.9966657,0.2620532
"22-05-02 15:33:26",0.6660490,-0.4819720,0.9685522,-0.1668506,0.7901932,0.8925983,-0.9964894,0.3564351
"22-05-02 15:33:27",0.8014011,-0.9979387,0.7294432,-0.4813485,0.9176169,0.9372283,-0.9686406,0.4482592
"22-05-02 15:33:28",0.9037782,-0.5976789,0.3148527,-0.7403987,0.9872033,0.9699646,-0.9143763,0.5347892
"22-05-02 15:33:29",0.9710664,0.3570396,-0.1815362,-0.9203195,0.9958374,0.9910399,-0.8340166,0.6169239
"22-05-02 15:33:30",0.9991731,0.9793966,-0.6316858,-0.9977037,0.9421318,0.9997448,-0.7306605,0.6925830
"22-05-02 15:33:31",0.9875240,0.7033948,-0.9248782,-0.9654726,0.8307417,0.9961438,-0.6080689,0.7607459
"22-05-02 15:33:32",0.9360846,-0.2246041,-0.9935920,-0.8258372,0.6659481,0.9801254,-0.4669537,0.8221238
"22-05-02 15:33:33",0.8481887,-0.9392379,-0.8195325,-0.5975134,0.4620429,0.9522929,-0.3147547,0.8745554
"22-05-02 15:33:34",0.7251980,-0.7925728,-0.4417141,-0.3002986,0.2267644,0.9123002,-0.1519124,0.9188418
"22-05-02 15:33:35",0.5745658,0.08113593,0.04060145,0.02707176,-0.02030491,0.8614777,0.01353712,0.9535351
"22-05-02 15:33:36",0.3997307,0.8845261,0.5164830,0.3539823,-0.2680509,0.7995761,0.1799276,0.9789363
"22-05-02 15:33:37",0.2114445,0.8749165,0.8614737,0.6381629,-0.4960836,0.7287497,0.3391892,0.9943314
"22-05-02 15:33:38",0.01154644,0.05770132,0.9995834,0.8562434,-0.6968276,0.6476884,0.4916439,0.9999833
"22-05-02 15:33:39",-0.1863750,-0.8059960,0.8921662,0.9777912,-0.8519705,0.5596646,0.6286568,0.9956100
"22-05-02 15:33:40",-0.3773431,-0.9345402,0.5675132,0.9926549,-0.9548205,0.4645913,0.7486588,0.9813444
"22-05-02 15:33:41",-0.5538042,-0.2054876,0.1032964,0.8984317,-0.9986618,0.3635368,0.8482668,0.9572479
"22-05-02 15:33:42",-0.7082839,0.7129725,-0.3865281,0.7051406,-0.9803769,0.2579249,0.9244100,0.9235604
"22-05-02 15:33:43",-0.8343345,0.9754077,-0.7811556,0.4345342,-0.9012037,0.1492803,0.9748475,0.8806982
"22-05-02 15:33:44",-0.9277305,0.3351425,-0.9854358,0.1136726,-0.7648686,0.03796381,0.9983783,0.8286286
"22-05-02 15:33:45",-0.9832016,-0.6076007,-0.9471649,-0.2159638,-0.5827748,-0.07249594,0.9940828,0.7689353
"22-05-02 15:33:46",-0.9998652,-0.9966310,-0.6774892,-0.5235126,-0.3636394,-0.1826255,0.9622936,0.7012770
"22-05-02 15:33:47",-0.9766172,-0.4683405,-0.2413006,-0.7737421,-0.1215516,-0.2906528,0.9037424,0.6265040
"22-05-02 15:33:48",-0.9140620,0.4944828,0.2557466,-0.9389655,0.1289499,-0.3954309,0.8197595,0.5451722
"22-05-02 15:33:49",-0.8161264,0.9981407,0.6852184,-0.9997934,0.3685528,-0.4941199,0.7142578,0.4594162
"22-05-02 15:33:50",-0.6843006,0.5864167,0.9513174,-0.9508822,0.5881271,-0.5879372,0.5875573,0.3679674
"22-05-02 15:33:51",-0.5266657,-0.3599605,0.9830991,-0.7982931,0.7691146,-0.6735828,0.4459433,0.2737951
"22-05-02 15:33:52",-0.3466436,-0.9802339,0.7738998,-0.5563478,0.9036891,-0.7516342,0.2907322,0.1760725
"22-05-02 15:33:53",-0.1527295,-0.6937249,0.3740053,-0.2527770,0.9816890,-0.8203452,0.1274273,0.07658973
"22-05-02 15:33:54",0.04532072,0.2247450,-0.1130982,0.07548853,0.9983947,-0.8783428,-0.03777122,-0.02266618
"22-05-02 15:33:55",0.2441969,0.9436388,-0.5783696,0.3996660,0.9528313,-0.9262160,-0.2041313,-0.1230332
"22-05-02 15:33:56",0.4307556,0.7925280,-0.8971721,0.6759230,0.8490233,-0.9621005,-0.3626484,-0.2208296
"22-05-02 15:33:57",0.6014842,-0.08509271,-0.9990928,0.8798736,0.6918869,-0.9864074,-0.5122461,-0.3171083
"22-05-02 15:33:58",0.7489979,-0.8871576,-0.8548294,0.9872460,0.4904543,-0.9985802,-0.6483817,-0.4107479
"22-05-02 15:33:59",0.8652023,-0.8701058,-0.5035549,0.9852798,0.2608033,-0.9983608,-0.7651632,-0.4992880
"22-05-02 15:34:00",0.9480833,-0.04739840,-0.02370586,0.8738196,0.01185376,-0.9857089,-0.8620471,-0.5839426
"22-05-02 15:34:01",0.9921388,0.8095833,0.4544200,0.6688917,-0.2336797,-0.9612322,-0.9336380,-0.6613842
"22-05-02 15:34:02",0.9972076,0.9309664,0.8261673,0.3885127,-0.4672125,-0.9246834,-0.9801641,-0.7330346
"22-05-02 15:34:03",0.9625512,0.1968243,0.9950977,0.06599129,-0.6712313,-0.8768212,-0.9994549,-0.7972139
"22-05-02 15:34:04",0.8895051,-0.7186655,0.9206943,-0.2641222,-0.8337519,-0.8181002,-0.9910825,-0.8535002
"22-05-02 15:34:05",0.7805442,-0.9725820,0.6194513,-0.5661562,-0.9447315,-0.7490227,-0.9550649,-0.9014157
"22-05-02 15:34:06",0.6404668,-0.3277653,0.1661939,-0.8051244,-0.9965172,-0.6707621,-0.8924982,-0.9402090
"22-05-02 15:34:07",0.4761361,0.6133655,-0.3241919,-0.9542981,-0.9864054,-0.5849054,-0.8058710,-0.9693739
"22-05-02 15:34:08",0.2911702,0.9956276,-0.7393953,-0.9995139,-0.9146780,-0.4909716,-0.6959967,-0.9891085
"22-05-02 15:34:09",0.09601119,0.4624855,-0.9712432,-0.9347174,-0.7867940,-0.3917084,-0.5677183,-0.9988444
"22-05-02 15:34:10",-0.1048526,-0.5014108,-0.9657146,-0.7656951,-0.6084381,-0.2866297,-0.4223720,-0.9986210
"22-05-02 15:34:11",-0.2990807,-0.9986405,-0.7253024,-0.5149783,-0.3946958,-0.1793517,-0.2672048,-0.9884907
"22-05-02 15:34:12",-0.4829681,-0.5821631,-0.3057188,-0.2056510,-0.1547226,-0.06898812,-0.1033794,-0.9684105
"22-05-02 15:34:13",-0.6473470,0.3698985,0.1883186,0.1259644,0.09458334,0.04208754,0.06310797,-0.9386681
"22-05-02 15:34:14",-0.7858344,0.9815925,0.6360081,0.4435384,0.3378740,0.1525826,0.2277549,-0.8995657
"22-05-02 15:34:15",-0.8936130,0.6864004,0.9293072,0.7138788,0.5615569,0.2619162,0.3871245,-0.8511281
"22-05-02 15:34:16",-0.9645506,-0.2333189,0.9930761,0.9025666,0.7474867,0.3664878,0.5335962,-0.7949522
"22-05-02 15:34:17",-0.9977983,-0.9454413,0.8141844,0.9938882,0.8889900,0.4677351,0.6669366,-0.7301785
"22-05-02 15:34:18",-0.9911760,-0.7870895,0.4376992,0.9755529,0.9744541,0.5625414,0.7809497,-0.6585770
"22-05-02 15:34:19",-0.9450862,0.09375620,-0.04692981,0.8499548,0.9997245,0.6507444,0.8737435,-0.5801633
"22-05-02 15:34:20",-0.8613137,0.8884406,-0.5201002,0.6307753,0.9628357,0.7309276,0.9423284,-0.4959468
"22-05-02 15:34:21",-0.7432103,0.8662698,-0.8659031,0.3421733,0.8660865,0.8020907,0.9847936,-0.4067813
"22-05-02 15:34:22",-0.5948882,0.04402579,-0.9997576,0.01467952,0.7148490,0.8635684,0.9999731,-0.3132024
"22-05-02 15:34:23",-0.4226397,-0.8190841,-0.8870382,-0.3145073,0.5187986,0.9143272,0.9872323,-0.2164512
"22-05-02 15:34:24",-0.2350458,-0.9269981,-0.5589875,-0.6065824,0.2922532,0.9534415,0.9473702,-0.1183548
"22-05-02 15:34:25",-0.03785505,-0.1881916,-0.09451896,-0.8327690,0.04731246,0.9809373,0.8813684,-0.01893092
"22-05-02 15:34:26",0.1614269,0.7247570,0.3943320,-0.9680728,-0.2012858,0.9964356,0.7907810,0.08097939
"22-05-02 15:34:27",0.3549195,0.9705377,0.7877021,-0.9967120,-0.4381459,0.9996345,0.6778548,0.1804206
"22-05-02 15:34:28",0.5333690,0.3228133,0.9865249,-0.9155062,-0.6466795,0.9904916,0.5466700,0.2775944
"22-05-02 15:34:29",0.6909332,-0.6227897,0.9440311,-0.7332548,-0.8154314,0.9691018,0.4000288,0.3722106
"22-05-02 15:34:30",0.8212926,-0.9943898,0.6686636,-0.4691018,-0.9336929,0.9356002,0.2417187,0.4634074
"22-05-02 15:34:31",0.9176574,-0.4550810,0.2340405,-0.1568375,-0.9930324,0.8910683,0.07866249,0.5489205
"22-05-02 15:34:32",0.9783093,0.5033695,-0.2606998,0.1749266,-0.9913173,0.8352499,-0.08780242,0.6296230
"22-05-02 15:34:33",0.9999626,0.9990651,-0.6916536,0.4874650,-0.9279627,0.7691241,-0.2518506,0.7040424
"22-05-02 15:34:34",0.9815874,0.5727223,-0.9538735,0.7472560,-0.8062905,0.6931786,-0.4095508,0.7716909
"22-05-02 15:34:35",0.9243952,-0.3764402,-0.9814380,0.9230164,-0.6356965,0.6093561,-0.5546347,0.8310945
"22-05-02 15:34:36",0.8295825,-0.9839493,-0.7676093,0.9982123,-0.4237228,0.5171632,-0.6856503,0.8827186
"22-05-02 15:34:37",0.7015446,-0.6788688,-0.3645136,0.9624636,-0.1854750,0.4186691,-0.7973113,0.9253717
"22-05-02 15:34:38",0.5475046,0.2422617,0.1220431,0.8224087,0.06113592,0.3163481,-0.8856910,0.9583326
"22-05-02 15:34:39",0.3701317,0.9476643,0.5834087,0.5906934,0.3064484,0.2090851,-0.9504988,0.9820843
"22-05-02 15:34:40",0.1769396,0.7766818,0.9027439,0.2921367,0.5337704,0.09865931,-0.9890340,0.9960476
"22-05-02 15:34:41",-0.02055580,-0.1026054,0.9986797,-0.03425539,0.7250416,-0.01142044,-0.9998533,0.9999472
"22-05-02 15:34:42",-0.2200285,-0.8953508,0.8501063,-0.3613725,0.8736736,-0.1229347,-0.9829602,0.9938545
"22-05-02 15:34:43",-0.4091105,-0.8594525,0.4943604,-0.6461010,0.9667619,-0.2320211,-0.9389494,0.9778765
"22-05-02 15:34:44",-0.5817381,-0.03726422,0.01863535,-0.8597466,0.9999566,-0.3381255,-0.8691147,0.9522017
"22-05-02 15:34:45",-0.7322154,0.8227617,-0.4645501,-0.9797646,0.9709652,-0.4407439,-0.7746462,0.9168078
"22-05-02 15:34:46",-0.8523920,0.9247852,-0.8308097,-0.9915478,0.8822008,-0.5370772,-0.6596432,0.8726120
"22-05-02 15:34:47",-0.9392858,0.1794925,-0.9959316,-0.8945192,0.7382794,-0.6272985,-0.5258186,0.8194925
"22-05-02 15:34:48",-0.9889238,-0.7351742,-0.9159362,-0.6974906,0.5471179,-0.7102836,-0.3764346,0.7577678
"22-05-02 15:34:49",-0.9986657,-0.9668214,-0.6101421,-0.4236702,0.3222639,-0.7841756,-0.2170063,0.6886072
"22-05-02 15:34:50",-0.9689715,-0.3164563,-0.1603011,-0.1071245,0.08041095,-0.8475866,-0.05363946,0.6135257
"22-05-02 15:34:51",-0.8998888,0.6331476,0.3361316,0.2265535,-0.1705652,-0.9015665,0.1140203,0.5309805
"22-05-02 15:34:52",-0.7962295,0.9942592,0.7439751,0.5306211,-0.4073037,-0.9436998,0.2760352,0.4444127
"22-05-02 15:34:53",-0.6597022,0.4444135,0.9736072,0.7793897,-0.6211963,-0.9746373,0.4321229,0.3524719
"22-05-02 15:34:54",-0.4975568,-0.5121560,0.9640779,0.9412891,-0.7954934,-0.9934189,0.5754991,0.2574574
"22-05-02 15:34:55",-0.3143353,-0.9996084,0.7169315,0.9999565,-0.9211796,-0.9999952,0.7038010,0.1591979
"22-05-02 15:34:56",-0.1207426,-0.5689180,0.2979981,0.9486459,-0.9885764,-0.9942500,0.8112768,0.06048202
"22-05-02 15:34:57",0.07941665,0.3871162,-0.1974450,0.7923778,-0.9950663,-0.9761804,0.8972265,-0.03973972
"22-05-02 15:34:58",0.2771554,0.9861485,-0.6458076,0.5473075,-0.9390155,-0.9458637,0.9583662,-0.1399551
"22-05-02 15:34:59",0.4608502,0.6793143,-0.9310874,0.2463793,-0.8260739,-0.9044883,0.9922634,-0.2371941
"22-05-02 15:35:00",0.6279881,-0.2505361,-0.9919948,-0.08431115,-0.6609543,-0.8516159,0.9991095,-0.3329993
"22-05-02 15:35:01",0.7702764,-0.9504808,-0.8095626,-0.4061709,-0.4544043,-0.7881378,0.9782119,-0.4256112
"22-05-02 15:35:02",0.8821260,-0.7716303,-0.4265728,-0.6841207,-0.2185712,-0.7146091,0.9298841,-0.5142891
"22-05-02 15:35:03",0.9577180,0.1113972,0.05578547,-0.8840265,0.02790360,-0.6332370,0.8565737,-0.5967794
"22-05-02 15:35:04",0.9958248,0.8973523,0.5285287,-0.9884165,0.2748496,-0.5433174,0.7588695,-0.6740603
"22-05-02 15:35:05",0.9940255,0.8541770,0.8717747,-0.9834335,0.5050213,-0.4464910,0.6398167,-0.7446973
"22-05-02 15:35:06",0.9528915,0.02996213,0.9998878,-0.8709766,0.7017896,-0.3451471,0.5043191,-0.8072520
"22-05-02 15:35:07",0.8727735,-0.8298878,0.8825900,-0.6600575,0.8573632,-0.2379925,0.3526932,-0.8625907
"22-05-02 15:35:08",0.7595527,-0.9213476,0.5528383,-0.3806610,0.9574154,-0.1298030,0.1940172,-0.9084178
"22-05-02 15:35:09",0.6145378,-0.1666259,0.08360566,-0.05577333,0.9991243,-0.01859967,0.02789752,-0.9457503
"22-05-02 15:35:10",0.4457326,0.7390306,-0.4039357,0.2736733,0.9784650,0.09227193,-0.1381617,-0.9734388
"22-05-02 15:35:11",0.2580103,0.9648339,-0.7946258,0.5747189,0.8964094,0.2026731,-0.3013711,-0.9914994
"22-05-02 15:35:12",0.06145183,0.3026318,-0.9882074,0.8103290,0.7593160,0.3097256,-0.4549861,-0.9995274
"22-05-02 15:35:13",-0.1369396,-0.6341092,-0.9416059,0.9569048,0.5758833,0.4126698,-0.5956501,-0.9976421
"22-05-02 15:35:14",-0.3310055,-0.9932739,-0.6649105,0.9992519,0.3557225,0.5111249,-0.7206501,-0.9858065
"22-05-02 15:35:15",-0.5127248,-0.4347992,-0.2230163,0.9309975,0.1122170,0.6037144,-0.8261433,-0.9639899
"22-05-02 15:35:16",-0.6729369,0.5220628,0.2711946,0.7605166,-0.1368858,0.6883134,-0.9081075,-0.9326575
"22-05-02 15:35:17",-0.8071079,0.9998687,0.7013547,0.5046704,-0.3789377,0.7648859,-0.9652233,-0.8917410
"22-05-02 15:35:18",-0.9079739,0.5572491,0.9566466,0.1957508,-0.5952935,0.8313449,-0.9951517,-0.8423262
"22-05-02 15:35:19",-0.9733140,-0.4014440,0.9787450,-0.1372629,-0.7762348,0.8880549,-0.9976309,-0.7840527
"22-05-02 15:35:20",-0.9994505,-0.9862919,0.7632201,-0.4514081,-0.9072317,0.9332340,-0.9727070,-0.7187307
"22-05-02 15:35:22",-0.9861579,-0.6727399,0.3606390,-0.7182117,-0.9830324,0.9672781,-0.9208215,-0.6458294
"22-05-02 15:35:23",-0.8436473,0.9529981,-0.5903489,-0.9947407,-0.9505651,0.9994152,-0.7424368,-0.4811976
"22-05-02 15:35:24",-0.7201743,0.7698938,-0.9050337,-0.9735049,-0.8441978,0.9970445,-0.6210209,-0.3912843
"22-05-02 15:35:25",-0.5668635,-0.1277747,-0.9979487,-0.8438880,-0.6840984,0.9822360,-0.4813941,-0.2968065
"22-05-02 15:35:26",-0.3932917,-0.9003388,-0.8471097,-0.6238676,-0.4840361,0.9556203,-0.3305071,-0.2007315
"22-05-02 15:35:27",-0.2022903,-0.8513116,-0.4875139,-0.3330094,-0.2518777,0.9169476,-0.1689327,-0.1016720
"22-05-02 15:35:28",-0.003009984,-0.01504950,-0.007524961,-0.005016667,-0.003762507,0.8668603,-0.002508341,-0.001504994
"22-05-02 15:35:29",0.1945187,0.8298473,0.4701114,0.3205196,0.2422735,0.8066360,0.1624163,0.09772717
"22-05-02 15:35:30",0.3855163,0.9179002,0.8357067,0.6128104,0.4747757,0.7361247,0.3238596,0.1965947
"22-05-02 15:35:31",0.5611498,0.1620045,0.9966920,0.8376448,0.6777643,0.6565320,0.4763322,0.2935010
"22-05-02 15:35:32",0.7152487,-0.7468462,0.9124135,0.9707415,0.8394253,0.5682939,0.6163899,0.3880270
"22-05-02 15:35:33",0.8391753,-0.9647154,0.6069206,0.9960588,0.9473021,0.4741469,0.7377992,0.4775662
"22-05-02 15:35:34",0.9310730,-0.2921461,0.1476928,0.9111313,0.9972546,0.3727835,0.8402726,0.5635455
"22-05-02 15:35:35",0.9850043,0.6471263,-0.3446863,0.7260737,0.9845603,0.2675649,0.9185905,0.6432224
"22-05-02 15:35:36",0.9996604,0.9915220,-0.7516445,0.4619238,0.9109249,0.1593719,0.9713186,0.7162606
"22-05-02 15:35:37",0.9745895,0.4270424,-0.9757642,0.1465435,0.7806486,0.04900475,0.9972974,0.7823038
